Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
210,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,OFF-FA-10000134,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,9.0,0.0,16.21
211,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,OFF-ST-10001522,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1.0,0.0,3.68
218,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,JH-15910,OFF-ST-10001328,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6.0,0.0,26.06
219,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,JH-15910,TEC-PH-10002563,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,Adtran 1202752G1,302.38,3.0,0.2,22.68
232,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,FUR-TA-10001705,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2.0,0.5,-102.05
233,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,FUR-TA-10003473,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.61,3.0,0.5,-248.25
234,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,OFF-BI-10001679,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.33,2.0,0.7,-3.55
235,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,FUR-FU-10004017,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.07,3.0,0.2,0.00
236,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,TEC-AC-10003832,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.98,3.0,0.2,-7.72
237,CA-2017-160514,2017-11-12,2017-11-16,Standard Class,DB-13120,OFF-PA-10002479,David Bremer,Corporate,United States,Santa Clara,California,95051,West,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2.0,0.0,4.75
238,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,OFF-PA-10003349,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,Xerox 1957,25.92,5.0,0.2,9.40
239,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,FUR-FU-10000576,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5.0,0.6,-356.73
240,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,FUR-FU-10004351,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,Staple-based wall hangings,11.69,3.0,0.6,-4.68
241,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,TEC-PH-10000011,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,PureGear Roll-On Screen Protector,31.98,2.0,0.2,11.19
242,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,FUR-TA-10002607,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Tables,KI Conference Tables,177.23,5.0,0.5,-120.51
243,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,FUR-FU-10002505,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.04,3.0,0.6,-2.83
244,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,OFF-AR-10004685,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.41,2.0,0.2,1.20
250,CA-2016-154739,2016-12-10,2016-12-15,Second Class,LH-17155,FUR-CH-10002965,Logan Haushalter,Consumer,United States,San Francisco,California,94109,West,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.57,2.0,0.2,28.14
251,CA-2016-145625,2016-09-11,2016-09-17,Standard Class,KC-16540,OFF-PA-10004569,Kelly Collister,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1.0,0.0,3.58
252,CA-2016-145625,2016-09-11,2016-09-17,Standard Class,KC-16540,TEC-AC-10003832,Kelly Collister,Consumer,United States,San Diego,California,92037,West,Technology,Accessories,Logitech P710e Mobile Speakerphone,3347.37,13.0,0.0,636.00
253,CA-2016-146941,2016-12-10,2016-12-13,First Class,DL-13315,OFF-ST-10001228,Delfina Latchford,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,6.0,0.0,22.56
254,CA-2016-146941,2016-12-10,2016-12-13,First Class,DL-13315,OFF-EN-10003296,Delfina Latchford,Consumer,United States,New York City,New York,10024,East,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4.0,0.0,162.86
259,CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,TEC-AC-10000290,Craig Carreira,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37,3.0,0.0,6.93
260,CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,OFF-ST-10002790,Craig Carreira,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,Safco Industrial Shelving,221.55,3.0,0.0,6.65
261,CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,OFF-BI-10003460,Craig Carreira,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,Acco 3-Hole Punch,17.52,5.0,0.2,6.13
262,US-2017-155299,2017-06-08,2017-06-12,Standard Class,Dl-13600,OFF-AP-10002203,Dorris liebe,Corporate,United States,Pasadena,Texas,77506,Central,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.62,2.0,0.8,-4.47
265,CA-2016-125318,2016-06-06,2016-06-13,Standard Class,RC-19825,TEC-PH-10001433,Roy Collins,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328.22,4.0,0.2,28.72
267,CA-2017-136826,2017-06-16,2017-06-20,Standard Class,CB-12535,OFF-AR-10003602,Claudia Bergmann,Corporate,United States,Chapel Hill,North Carolina,27514,South,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",14.02,3.0,0.2,4.73
268,CA-2016-111010,2016-01-22,2016-01-28,Standard Class,PG-18895,OFF-FA-10003472,Paul Gonzalez,Consumer,United States,Morristown,New Jersey,7960,East,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,6.0,0.0,0.30
269,US-2017-145366,2017-12-09,2017-12-13,Standard Class,CA-12310,OFF-ST-10004180,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Storage,Safco Commercial Shelving,37.21,1.0,0.2,-7.44
270,US-2017-145366,2017-12-09,2017-12-13,Standard Class,CA-12310,OFF-EN-10004386,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.58,3.0,0.2,21.59
271,CA-2017-163979,2017-12-28,2018-01-02,Second Class,KH-16690,OFF-ST-10003208,Kristen Hastings,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,4.0,0.0,210.49
275,CA-2017-118136,2017-09-16,2017-09-17,First Class,BB-10990,OFF-PA-10002615,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2.0,0.0,4.06
276,CA-2017-118136,2017-09-16,2017-09-17,First Class,BB-10990,OFF-AR-10001427,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Art,Newell 330,5.98,1.0,0.0,1.55
277,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,OFF-PA-10000673,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.65,2.0,0.2,4.08
278,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,OFF-PA-10004470,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.18,4.0,0.2,5.91
279,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,OFF-ST-10000876,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,Eldon Simplefile Box Office,59.71,6.0,0.2,5.97
280,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,OFF-LA-10002043,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Labels,Avery 489,24.84,3.0,0.2,8.69
287,CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,OFF-BI-10000778,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.06,7.0,0.7,-169.37
288,CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,OFF-AP-10002684,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.53,2.0,0.2,24.32
289,CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,OFF-SU-10000646,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Supplies,Premier Automatic Letter Opener,961.48,5.0,0.2,-204.31
290,CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,OFF-FA-10002983,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19.10,7.0,0.2,6.68
291,CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,OFF-LA-10004689,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Labels,Avery 512,18.50,8.0,0.2,6.24
292,CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,TEC-AC-10002001,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,Technology,Accessories,Logitech Wireless Gaming Headset G930,255.98,2.0,0.2,54.40
293,CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,FUR-BO-10004709,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,3.0,0.5,-48.70
299,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,OFF-PA-10002105,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Paper,Xerox 223,32.40,5.0,0.0,15.55
300,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,OFF-ST-10002756,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48,8.0,0.0,10.82
301,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,OFF-PA-10004243,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Paper,Xerox 1939,56.91,3.0,0.0,27.32
302,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,FUR-FU-10001861,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.60,4.0,0.0,38.02
303,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,OFF-BI-10002706,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28,1.0,0.0,6.57
304,US-2017-152380,2017-11-19,2017-11-23,Standard Class,JH-15910,FUR-TA-10002533,Jonathan Howell,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Tables,BPI Conference Tables,219.08,3.0,0.5,-131.45
309,CA-2017-126774,2017-04-15,2017-04-17,First Class,SH-20395,OFF-AR-10002804,Shahid Hopkins,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Art,Faber Castell Col-Erase Pencils,4.89,1.0,0.0,2.00
310,CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,FUR-FU-10001918,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.14,4.0,0.2,3.59
311,CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,FUR-CH-10004086,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,466.77,2.0,0.2,52.51
312,CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,FUR-FU-10001756,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15.23,1.0,0.2,1.71
313,CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,OFF-LA-10000634,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,Office Supplies,Labels,Avery 509,6.26,3.0,0.2,2.04
324,CA-2016-162138,2016-04-23,2016-04-27,Standard Class,GK-14620,OFF-BI-10004593,Grace Kelly,Corporate,United States,Hesperia,California,92345,West,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,251.52,6.0,0.2,81.74
325,CA-2016-162138,2016-04-23,2016-04-27,Standard Class,GK-14620,TEC-AC-10001908,Grace Kelly,Corporate,United States,Hesperia,California,92345,West,Technology,Accessories,Logitech Wireless Headset h800,99.99,1.0,0.0,35.00
326,CA-2017-153339,2017-11-03,2017-11-05,Second Class,DJ-13510,FUR-FU-10001967,Don Jones,Corporate,United States,Murfreesboro,Tennessee,37130,South,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.99,1.0,0.2,1.00
327,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,TEC-PH-10003645,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,Aastra 57i VoIP phone,290.90,3.0,0.4,-67.88
328,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,OFF-ST-10000675,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.22,2.0,0.2,3.39
329,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,FUR-CH-10003312,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,786.74,4.0,0.3,-258.50
330,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,OFF-LA-10001074,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10.0,0.2,33.83
331,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,OFF-BI-10001524,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.76,6.0,0.7,-27.69
332,US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,TEC-PH-10004614,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,AT&T 841000 Phone,82.80,2.0,0.4,-20.70
333,US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,OFF-BI-10001153,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,20.72,2.0,0.7,-13.82
334,US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,OFF-BI-10001982,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.90,3.0,0.7,-3.43
346,CA-2017-169901,2017-06-15,2017-06-19,Standard Class,CC-12550,TEC-PH-10002293,Clay Cheatham,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.98,3.0,0.2,4.80
347,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,OFF-AR-10004027,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,3.0,0.0,3.10
348,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,OFF-PA-10000249,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,Office Supplies,Paper,Easy-staple paper,24.56,2.0,0.0,11.54
349,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,OFF-AR-10001374,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",12.96,2.0,0.0,4.15
350,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,TEC-AC-10000290,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,1.0,0.0,2.31
351,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,OFF-PA-10001970,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,Office Supplies,Paper,Xerox 1881,24.56,2.0,0.0,11.54
352,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,OFF-BI-10002160,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,Office Supplies,Binders,Acco Hanging Data Binders,3.05,1.0,0.2,1.07
353,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,OFF-PA-10001970,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,Office Supplies,Paper,Xerox 1881,49.12,4.0,0.0,23.09
354,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,OFF-BI-10004995,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4355.17,4.0,0.2,1415.43
355,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,FUR-BO-10002268,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,Sauder Barrister Bookcases,388.70,6.0,0.2,-4.86
356,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,OFF-EN-10001137,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",8.26,2.0,0.0,3.80
357,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,OFF-AR-10002399,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",17.04,4.0,0.0,6.99
358,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,OFF-PA-10002713,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.40,5.0,0.0,15.82
359,CA-2016-130001,2016-04-23,2016-04-28,Standard Class,HK-14890,OFF-PA-10002666,Heather Kirkland,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,5.0,0.2,11.33
360,CA-2017-155698,2017-03-08,2017-03-11,First Class,VB-21745,OFF-AP-10001124,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8.0,0.0,168.44
361,CA-2017-155698,2017-03-08,2017-03-11,First Class,VB-21745,OFF-LA-10001158,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.70,2.0,0.0,9.94
362,CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,OFF-LA-10001158,Katrina Willman,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.70,2.0,0.0,9.94
